ID,GENDER,Car_Owner,Propert_Owner,CHILDREN,Annual_income,Type_Income,EDUCATION,Marital_status,Housing_type,DOB,Mobile_phone,Work_Phone,Phone,EMAIL_ID,Type_Occupation,Family_Members,Credit Status
5112738,Male,Yes,Yes,0,315000,Working,Higher education,Married,House / apartment,13-03-1950,1,0,0,0,Drivers,2,Good credit
5143219,Female,No,Yes,0,67500,Pensioner,Lower secondary,Single / not married,House / apartment,17-08-1960,1,0,0,0,Unknown,1,Good credit
5069007,Male,Yes,Yes,0,337500,Working,Higher education,Married,With parents,29-01-1929,1,0,0,0,Laborers,2,Good credit
5113801,Female,No,Yes,1,337500,Working,Secondary / secondary special,Married,House / apartment,06-01-1935,1,0,0,1,Core staff,3,Good credit
5054625,Female,No,Yes,0,112500,Pensioner,Secondary / secondary special,Widow,House / apartment,28-04-1960,1,0,0,0,Unknown,1,Good credit
5054733,Female,No,No,1,157500,Commercial associate,Higher education,Married,House / apartment,25-03-1930,1,0,0,0,High skill tech staff,3,Good credit
5050482,Female,No,No,0,292500,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,11-03-1951,1,0,0,0,Laborers,2,Good credit
5142691,Male,Yes,No,2,135000,State servant,Secondary / secondary special,Married,House / apartment,07-06-1938,1,1,1,0,Core staff,4,Good credit
5067696,Male,Yes,Yes,0,450000,Working,Higher education,Married,House / apartment,03-04-1952,1,0,1,0,Managers,2,Good credit
5105577,Female,No,No,0,180000,Working,Secondary / secondary special,Married,Municipal apartment,01-12-1932,1,1,1,0,Sales staff,2,Good credit
5033714,Male,No,Yes,1,135000,Working,Secondary / secondary special,Married,House / apartment,24-09-1937,1,1,1,0,Security staff,3,Good credit
5062016,Female,No,No,0,180000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,19-01-1931,1,0,0,0,Unknown,1,Good credit
5045798,Female,Yes,No,0,202500,Working,Higher education,Married,House / apartment,20-04-1925,1,0,0,0,Accountants,2,Good credit
5066915,Male,Yes,Yes,0,180000,Working,Higher education,Married,With parents,11-05-1930,1,0,0,0,Laborers,2,Good credit
5088853,Female,Yes,Yes,0,112500,Working,Higher education,Married,House / apartment,30-01-1931,1,0,0,1,Accountants,2,Good credit
5037169,Male,Yes,Yes,0,135000,Pensioner,Secondary / secondary special,Married,House / apartment,07-02-1967,1,0,0,0,Unknown,2,Good credit
5142752,Female,No,No,0,81000,Working,Secondary / secondary special,Single / not married,House / apartment,09-12-1948,1,1,1,0,Private service staff,1,Good credit
5116056,Female,No,No,0,135000,Working,Secondary / secondary special,Married,House / apartment,27-09-1948,1,0,0,0,Accountants,2,Good credit
5143025,Male,No,No,0,270000,Working,Secondary / secondary special,Married,With parents,20-03-1932,1,1,1,0,Laborers,2,Good credit
5091549,Female,No,Yes,0,247500,Commercial associate,Secondary / secondary special,Married,House / apartment,12-09-1933,1,0,1,0,Laborers,2,Good credit
5061161,Male,Yes,Yes,3,202500,Working,Secondary / secondary special,Married,House / apartment,30-05-1936,1,0,1,0,Unknown,5,Good credit
5142248,Female,No,Yes,0,225000,State servant,Secondary / secondary special,Married,House / apartment,12-04-1954,1,0,0,0,Private service staff,2,Good credit
5068262,Female,No,No,2,157500,State servant,Higher education,Married,House / apartment,05-08-1934,1,0,0,0,Medicine staff,4,Good credit
5090415,Female,Yes,No,0,216000,Working,Secondary / secondary special,Single / not married,House / apartment,10-02-1954,1,1,1,0,Unknown,1,Good credit
5100010,Male,Yes,No,0,202500,Working,Secondary / secondary special,Married,House / apartment,27-12-1942,1,1,1,0,Laborers,2,Good credit
5068843,Female,No,Yes,0,135000,Working,Secondary / secondary special,Single / not married,House / apartment,15-04-1962,1,1,1,0,Secretaries,1,Good credit
5114166,Male,Yes,No,1,247500,Working,Higher education,Married,House / apartment,13-06-1925,1,1,0,1,Unknown,3,Good credit
5105715,Female,No,Yes,0,180000,Working,Secondary / secondary special,Married,House / apartment,07-12-1937,1,0,0,0,Laborers,2,Good credit
5105842,Male,Yes,Yes,0,67500,Pensioner,Secondary / secondary special,Married,House / apartment,01-12-1962,1,0,0,0,Unknown,2,Good credit
5145964,Female,No,No,2,130500,Working,Secondary / secondary special,Married,House / apartment,05-04-1942,1,0,0,0,Sales staff,4,Good credit
5089658,Female,No,No,0,99000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,02-11-1944,1,1,0,0,Core staff,1,Good credit
5068233,Male,No,Yes,1,112500,State servant,Secondary / secondary special,Married,House / apartment,05-01-1938,1,0,0,0,Laborers,3,Good credit
5113259,Female,Yes,Yes,0,247500,Working,Secondary / secondary special,Single / not married,With parents,22-03-1932,1,0,0,0,Sales staff,1,Good credit
5052622,Male,Yes,Yes,1,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,09-10-1943,1,0,1,0,High skill tech staff,3,Good credit
5137151,Female,No,No,0,225000,Pensioner,Secondary / secondary special,Married,House / apartment,06-12-1955,1,0,1,0,Unknown,2,Good credit
5095423,Male,Yes,Yes,0,405000,Working,Higher education,Married,House / apartment,04-02-1932,1,1,0,1,Unknown,2,Good credit
5058408,Male,Yes,Yes,0,247500,Working,Higher education,Married,House / apartment,28-02-1935,1,0,0,0,Managers,2,Good credit
5068324,Female,No,Yes,0,171000,Working,Higher education,Married,House / apartment,26-03-1950,1,0,0,0,High skill tech staff,2,Good credit
5022156,Female,Yes,Yes,2,180000,Commercial associate,Higher education,Married,House / apartment,31-01-1932,1,0,1,1,Unknown,4,Good credit
5137365,Male,Yes,No,0,337500,Working,Secondary / secondary special,Married,House / apartment,22-08-1939,1,0,1,0,Drivers,2,Good credit
5068811,Female,No,Yes,0,315000,Commercial associate,Secondary / secondary special,Married,House / apartment,23-06-1939,1,0,0,0,Unknown,2,Good credit
5068238,Female,No,Yes,0,247500,Working,Secondary / secondary special,Married,House / apartment,06-11-1930,1,1,1,0,Laborers,2,Good credit
5046495,Female,No,Yes,0,180000,Pensioner,Secondary / secondary special,Married,House / apartment,04-01-1959,1,0,0,0,Unknown,2,Good credit
5023491,Male,Yes,Yes,0,83250,Working,Secondary / secondary special,Married,House / apartment,17-05-1956,1,1,1,1,Unknown,2,Good credit
5125510,Male,No,Yes,1,202500,Commercial associate,Secondary / secondary special,Married,House / apartment,07-12-1940,1,0,1,0,Security staff,3,Good credit
5113401,Male,Yes,Yes,0,450000,Commercial associate,Higher education,Single / not married,House / apartment,01-09-1929,1,0,0,1,Sales staff,1,Good credit
5010202,Male,Yes,Yes,0,135000,Working,Lower secondary,Married,With parents,29-04-1927,1,0,0,1,Laborers,2,Good credit
5143175,Male,Yes,No,0,225000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,02-11-1947,1,0,0,0,Managers,1,Good credit
5041739,Male,No,Yes,1,157500,Working,Secondary / secondary special,Married,House / apartment,15-06-1934,1,0,0,0,Sales staff,3,Good credit
5048217,Male,Yes,Yes,1,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,15-07-1933,1,0,0,0,Laborers,3,Good credit
5091382,Female,Yes,Yes,2,216000,Working,Higher education,Married,House / apartment,04-12-1934,1,0,0,0,Core staff,4,Good credit
5143314,Male,No,Yes,0,114750,Pensioner,Secondary / secondary special,Separated,House / apartment,24-03-1958,1,0,0,0,Unknown,1,Good credit
5009918,Female,No,Yes,2,99000,Commercial associate,Higher education,Married,House / apartment,29-11-1934,1,0,1,0,Accountants,4,Good credit
5024238,Female,No,Yes,0,47250,Pensioner,Secondary / secondary special,Married,Municipal apartment,17-08-1958,1,0,1,0,Unknown,2,Good credit
5114427,Female,No,No,0,49500,Pensioner,Secondary / secondary special,Married,House / apartment,11-01-1965,1,0,0,0,Unknown,2,Good credit
5091406,Female,No,Yes,0,135000,Working,Secondary / secondary special,Single / not married,House / apartment,16-02-1948,1,1,0,0,Laborers,1,Good credit
5023816,Female,Yes,Yes,1,225000,Commercial associate,Higher education,Married,House / apartment,19-07-1946,1,1,1,0,Managers,3,Good credit
5126562,Female,No,No,0,450000,Working,Higher education,Married,House / apartment,04-05-1930,1,0,0,0,Sales staff,2,Good credit
5054775,Male,No,Yes,0,225000,Working,Secondary / secondary special,Married,House / apartment,26-06-1958,1,0,0,0,Laborers,2,Good credit
5091171,Male,No,Yes,0,90000,Pensioner,Secondary / secondary special,Married,House / apartment,15-08-1965,1,0,0,0,Unknown,2,Good credit
5062011,Female,No,No,0,180000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,19-01-1931,1,0,0,0,Unknown,1,Good credit
5062407,Female,No,Yes,0,103500,Pensioner,Secondary / secondary special,Widow,House / apartment,18-12-1965,1,0,1,0,Unknown,1,Good credit
5094926,Female,Yes,Yes,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,01-05-1933,1,1,0,0,Core staff,2,Good credit
5067312,Female,Yes,Yes,0,225000,Pensioner,Secondary / secondary special,Married,House / apartment,01-10-1962,1,0,0,0,Unknown,2,Good credit
5125462,Male,No,Yes,1,112500,Working,Secondary / secondary special,Married,House / apartment,11-05-1950,1,0,0,0,Laborers,3,Good credit
5114240,Female,No,No,0,270000,Working,Secondary / secondary special,Married,House / apartment,13-10-1945,1,1,0,0,Managers,2,Good credit
5068367,Female,Yes,Yes,1,270000,Working,Secondary / secondary special,Married,House / apartment,23-07-1938,1,0,0,0,Laborers,3,Good credit
5051120,Male,No,No,0,202500,State servant,Higher education,Married,House / apartment,02-11-1934,1,0,0,0,Core staff,2,Good credit
5114348,Male,Yes,No,0,180000,Commercial associate,Secondary / secondary special,Married,Municipal apartment,09-11-1926,1,1,0,0,Unknown,2,Good credit
5067506,Male,No,Yes,0,180000,Working,Lower secondary,Civil marriage,House / apartment,28-08-1935,1,0,0,0,Managers,2,Good credit
5118441,Female,Yes,No,1,108000,Commercial associate,Higher education,Married,House / apartment,07-03-1944,1,1,0,0,Sales staff,3,Good credit
5054343,Female,Yes,No,0,225000,Working,Secondary / secondary special,Married,House / apartment,05-07-1956,1,0,1,0,Sales staff,2,Good credit
5009000,Male,Yes,Yes,0,157500,Working,Secondary / secondary special,Married,House / apartment,06-03-1927,1,0,0,0,Drivers,2,Good credit
5090302,Female,No,Yes,0,405000,Commercial associate,Secondary / secondary special,Married,House / apartment,17-09-1947,1,0,0,1,Sales staff,2,Good credit
5067299,Male,No,Yes,0,225000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,17-01-1925,1,0,0,1,Laborers,1,Good credit
5010344,Female,No,No,0,216000,Pensioner,Secondary / secondary special,Married,House / apartment,09-08-1962,1,0,0,0,Unknown,2,Good credit
5011032,Female,No,Yes,1,135000,Working,Academic degree,Civil marriage,House / apartment,18-11-1947,1,0,1,0,Unknown,3,Good credit
5038582,Female,No,Yes,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,08-08-1966,1,0,0,0,Unknown,2,Good credit
5067729,Female,No,Yes,1,135000,Commercial associate,Incomplete higher,Married,House / apartment,01-03-1928,1,1,1,0,Managers,3,Good credit
5067638,Female,No,Yes,0,157500,Pensioner,Secondary / secondary special,Single / not married,House / apartment,03-10-1962,1,0,1,0,Unknown,1,Good credit
5010795,Female,No,No,0,45000,State servant,Secondary / secondary special,Married,House / apartment,02-03-1938,1,1,1,0,Medicine staff,2,Good credit
5116594,Male,Yes,No,0,157500,Working,Higher education,Married,House / apartment,18-09-1942,1,0,0,0,Unknown,2,Good credit
5068310,Male,No,Yes,1,198000,Commercial associate,Incomplete higher,Single / not married,House / apartment,01-06-1926,1,0,0,0,Managers,2,Good credit
5087880,Female,No,No,0,234000,State servant,Higher education,Civil marriage,House / apartment,21-02-1960,1,0,0,1,Core staff,2,Good credit
5125172,Female,Yes,Yes,0,157500,Working,Secondary / secondary special,Married,House / apartment,16-02-1941,1,0,0,0,Laborers,2,Good credit
5117190,Female,No,Yes,3,207000,Commercial associate,Secondary / secondary special,Widow,House / apartment,18-10-1941,1,1,1,0,Unknown,4,Good credit
5009798,Female,No,No,0,198000,Pensioner,Secondary / secondary special,Widow,House / apartment,27-03-1960,1,0,1,0,Unknown,1,Good credit
5024077,Female,Yes,Yes,0,157500,Pensioner,Secondary / secondary special,Widow,House / apartment,09-12-1955,1,0,0,0,Unknown,1,Good credit
5118580,Female,Yes,Yes,0,180000,Working,Secondary / secondary special,Married,House / apartment,25-09-1935,1,0,0,0,Laborers,2,Good credit
5053535,Female,No,Yes,0,216000,Pensioner,Higher education,Single / not married,House / apartment,26-10-1955,1,0,0,0,Unknown,1,Good credit
5045070,Female,No,No,0,112500,Working,Secondary / secondary special,Married,House / apartment,26-04-1928,1,0,0,0,Laborers,2,Good credit
5062334,Female,No,No,0,94500,Working,Higher education,Married,House / apartment,31-10-1924,1,0,0,0,Unknown,2,Good credit
5051097,Female,No,No,0,69750,Pensioner,Secondary / secondary special,Widow,Municipal apartment,11-03-1960,1,0,1,0,Unknown,1,Good credit
5021968,Female,No,No,1,103500,Working,Secondary / secondary special,Married,House / apartment,01-02-1932,1,0,0,0,Sales staff,3,Good credit
5028858,Male,Yes,Yes,1,157500,Working,Secondary / secondary special,Married,House / apartment,18-12-1937,1,0,0,0,Laborers,3,Good credit
5067182,Female,No,Yes,0,112500,Working,Higher education,Married,House / apartment,19-04-1931,1,1,0,0,Core staff,2,Good credit
5112652,Female,No,No,0,67500,Working,Secondary / secondary special,Married,With parents,20-04-1944,1,1,1,0,Cooking staff,2,Good credit
5115523,Female,No,Yes,3,112500,Working,Secondary / secondary special,Married,House / apartment,24-08-1935,1,0,0,0,Core staff,5,Good credit
5105069,Male,No,Yes,0,157500,Working,Incomplete higher,Married,House / apartment,16-06-1937,1,1,1,0,Unknown,2,Good credit
5079127,Male,No,Yes,0,270000,Working,Higher education,Married,House / apartment,12-09-1932,1,0,0,0,Laborers,2,Good credit
5088689,Male,No,Yes,1,135000,Working,Secondary / secondary special,Married,House / apartment,01-04-1951,1,1,1,0,Laborers,3,Good credit
5132784,Male,Yes,Yes,0,112500,Working,Secondary / secondary special,Single / not married,House / apartment,28-03-1924,1,1,0,0,Laborers,1,Good credit
5048458,Female,Yes,Yes,1,126000,Working,Higher education,Married,House / apartment,05-11-1925,1,0,0,0,Unknown,3,Good credit
5023719,Female,Yes,Yes,0,175500,Pensioner,Higher education,Married,House / apartment,10-06-1960,1,0,1,0,Unknown,2,Good credit
5065477,Male,No,No,1,148500,Working,Secondary / secondary special,Married,House / apartment,28-02-1937,1,0,0,0,Laborers,3,Good credit
5024096,Female,Yes,No,0,126000,State servant,Incomplete higher,Single / not married,House / apartment,16-10-1932,1,1,0,0,Core staff,1,Good credit
5033520,Female,Yes,Yes,3,180000,Working,Secondary / secondary special,Married,Municipal apartment,20-05-1934,1,0,1,0,Medicine staff,5,Good credit
5028612,Male,Yes,Yes,0,225000,Commercial associate,Higher education,Single / not married,With parents,29-03-1929,1,0,1,0,Sales staff,1,Good credit
5089954,Male,No,Yes,1,126000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,02-12-1934,1,0,0,0,Unknown,3,Good credit
5048642,Female,No,No,0,157500,Pensioner,Secondary / secondary special,Separated,House / apartment,02-11-1965,1,0,0,0,Unknown,1,Good credit
5125261,Male,No,Yes,0,157500,Commercial associate,Higher education,Married,House / apartment,23-03-1942,1,1,1,0,Unknown,2,Good credit
5100133,Male,Yes,Yes,2,270000,Commercial associate,Higher education,Married,House / apartment,16-03-1938,1,0,0,0,Drivers,4,Good credit
5096856,Male,Yes,Yes,0,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,18-03-1949,1,0,0,0,Drivers,2,Good credit
5089719,Female,No,No,0,144000,Working,Secondary / secondary special,Married,House / apartment,17-09-1954,1,0,1,0,Unknown,2,Good credit
5033447,Female,Yes,No,0,112500,Commercial associate,Higher education,Married,House / apartment,23-08-1929,1,0,0,0,Core staff,2,Good credit
5090942,Male,No,No,0,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,05-07-1936,1,0,0,0,Low-skill Laborers,2,Good credit
5125816,Female,Yes,No,0,450000,Pensioner,Higher education,Married,House / apartment,28-02-1954,1,1,1,0,Managers,2,Good credit
5149946,Female,No,Yes,0,180000,Working,Higher education,Married,House / apartment,08-11-1960,1,1,1,0,High skill tech staff,2,Good credit
5024049,Female,Yes,Yes,1,144000,Working,Higher education,Married,House / apartment,29-04-1935,1,0,0,0,Accountants,3,Good credit
